key,a_1,a_2,a_3,a_4
##..##rm..##@....m#######1,-38.9625,-10.5,0.0,0.0
##..##rm..##@....m#######2,26.88313640877046,103.3519835053774,10.509862291471675,81.97628129727113
.##r#..#..m.@#.p....m##..0,0.0,0.0,-3.3741127004784293,-11.5
##..##rm..##@....m#######3,52.9313339246053,156.43537495014562,29.650783650129156,107.19631785426243
.##r#..#..m.@#.p....m##..2,132.7397695406556,131.44322515496992,179.39719458994023,101.76481309706605
.##r#..#..m.@#.p....m##..1,31.3641491899434,41.58831402113163,127.91518383088813,-149.36418436003547
.##.#..#..m.@#.p....m##..1,0.0,0.0,0.0,-11.5
.##.#..#..m.@#.p....m##..2,-22.5,-15.0,0.0,-12.811327800959706
..#m.....###@..##...#X#m#1,148.1393209697136,134.96237932659503,141.53477994823027,129.14415735305238
..#m.....###@..##...#X#m#2,228.4437021068953,305.7559017543998,298.62807633255926,253.52823283428575
..#m.....###@..##...#X#m#0,119.55903721681227,53.44486922631574,61.759179620538646,0.0
..#m.....###@..##...#X#m#3,234.65082826372296,331.3394829937864,330.0729206302816,273.2227247928349
#####r##m..#@.#.....##..#0,-80.911875,-75.607734375,-71.78337890625,-80.128125
#####r##m..#@.#.....##..#1,-111.78836688215347,-101.29758430323344,-74.2082403337414,-112.63336279395969
#####r##m..#@.#.....##..#2,-96.72914661006595,-116.30928730336683,-58.48863256174113,-96.69379659030909
##...#..#...@.##..###.##r3,-118.2877209143945,-118.2432996913341,-61.3458617722304,-63.76896372710534
##...#..#...@.##..###.##r2,-116.36794194257885,-118.95527749074353,-59.611233862830616,-58.775142833648154
#####r##m..#@.#.....##..#3,-89.82853807700113,-109.74576502521691,-50.9205978633332,-89.82853811823145
##...#..#...@.##..###.##r1,-66.02109375,-32.375,-65.80098252936843,-73.68063241667475
##...#..#...@.##..###.##r0,0.0,0.0,-34.2,0.0
#..###.##.#.@#.rm..##....3,-17.0,-30.675,-11.5,-20.25
#r##.##m###.@.####..####.2,-202.21173306492716,-101.04928694751953,-144.55129820406026,-156.6127010078947
#r##.##m###.@.####..####.1,-246.1204407033659,-125.10248950952345,-157.1165010435294,-225.415202450247
#r##.##m###.@.####..####.0,-351.66403060510527,-166.88403795525323,-194.36288738040622,-192.09425621266223
#r##.##m###.@.####..####.3,-186.26523489761288,-114.01917074571654,-149.48886488251117,-165.31822122798246
..#..m..#.pm@..m##..###..1,0.0,86.43565164727302,0.0,-40.0
#.##r#..#.r.@.##......##.0,31.30790831442778,80.7771865623373,97.88692066087022,8.190426771898458
...###...##.@.#X#m##...##3,334.1569352666103,334.1569501810798,440.811049620273,334.1569485317723
...###...##.@.#X#m##...##2,314.89868696752313,317.82691107212446,420.81104332082987,311.967428825194
..#..m..#.pm@..m##..###..3,-18.375,22.659922111547484,-3.8030350498036327,94.80606864041025
...###...##.@.#X#m##...##1,109.33494643150509,113.08810911962959,392.8653981689466,108.73260146557425
..#..m..#.pm@..m##..###..2,56.99782381181743,221.31629224745478,167.79796185315126,18.372804447556113
...###...##.@.#X#m##...##0,151.62068192357015,102.72139481803465,-358.72968539514454,123.41171553191779
..####....##@###......#..3,-75.74452911376953,-103.76101981258392,-101.58789061498643,-89.70379339599609
#.##r#..#.r.@.##......##.3,53.82342926084146,131.38175925287408,119.62284102907134,15.352549380436564
..####....##@###......#..2,-61.23906133641047,-97.52917244231949,-118.52376809268374,-96.70443207001733
..####....##@###......#..1,-96.557964911564,-96.31966855630859,-121.61685811141696,-102.38265964392141
#.##r#..#.r.@.##......##.2,69.67036971302977,132.54101403240313,137.8596333138982,69.34567716100607
..####....##@###......#..0,-125.4690454031944,-154.45489034439458,-163.44565418644964,-154.5715592595234
#.##r#..#.r.@.##......##.1,49.52207387801545,94.88750873359072,96.57450820967642,52.64686338326537
##.#####m###@..####.#####2,-169.317219806868,-143.50241275180014,-184.40594164296414,-234.65048508914595
.######.##.#@....#..m...#2,105.47064146514725,178.3299101636526,134.76335268473332,131.58150196699427
.######.##.#@....#..m...#3,-8.549936538578496,38.396228760751725,14.637528417174073,7.037014620451484
##.#####m###@..####.#####3,-116.78969882812498,-133.46841994693648,-134.11409745856537,-99.83382421875
##...#..#p..@.##..###.##.1,-101.19675494835467,-53.075,-47.8828125,-77.34959724744007
#..###.##r#.@#.....##p...1,16.372607638221034,16.42945586585663,57.14811257330747,38.17025561053713
.##.##m###..@####...###.#0,-59.05234375,-102.35933213062768,-104.1520434206949,-36.9638671875
#m.##..###..@##...###m###3,276.74125517317907,276.7412490905359,334.15695019242116,334.15627479850417
#..###.##r#.@#.....##p...0,-44.28215899035361,-43.78247556316024,-13.191630463941099,-27.54219591005767
.##.##m###..@####...###.#1,-130.41384733388668,-135.50558303708002,-105.35742637203253,-145.59155213076724
#m.##..###..@##...###m###2,258.3188376158504,260.97293852598307,317.95694936097277,308.43104943998605
#m.##..###..@##...###m###1,127.8263755917454,128.31599635714215,122.06397276468331,141.65968682188125
.##.##m###..@####...###.#2,-112.63629162315641,-113.6756752158077,-73.03023404738008,-134.38346840762463
#m.##..###..@##...###m###0,112.4644861549594,51.79937347577145,82.69968046106769,204.73675800343452
##...#..#p..@.##..###.##.0,0.0,-27.75,0.0,-46.59375
.##.##m###..@####...###.#3,-139.6529798004151,-131.93570381908486,-95.05294314532108,-138.3756763279402
.##.#.##..##@..###pm...m#2,23.15098687498786,68.91137219578816,22.294944013552396,26.139031293235256
.##.#.##..##@..###pm...m#1,1.5111940681166445,41.786711103463944,-18.313983521023538,1.205419296981345
#..###.##r#.@#.....##p...3,0.0,0.0,0.0,-13.5
###rm.###.r.@..#.###....p1,-36.8125,-43.13179687499999,-33.25,0.0
#..#.....##.@###.##r#..#.3,-90.21387204068432,-69.43632275465494,-69.40666814856931,-28.36588519451874
###rm.###.r.@..#.###....p2,-35.625,12.354792871094242,-33.25,-58.184608021971506
#..###.##r#.@#.....##p...2,58.327349508750615,58.32510507350443,103.06029891536738,44.985956119589645
.##.#.##..##@..###pm...m#3,22.80563212323225,81.01265376706377,29.80880586226519,22.788707836568562
#..#.....##.@###.##r#..#.1,-61.436718750000004,-177.04134281629564,-86.68986328125001,-35.31256074935338
..#..m..#mp.@..m##..###..3,156.43537279809993,240.16712965586117,188.15041668945932,156.43537502124667
..#..m..#mp.@..m##..###..2,145.80655491865275,227.0451296558611,176.34061641725998,145.80655446825233
#..#.....##.@###.##r#..#.2,-88.23358090219243,-68.24844727131556,-68.34569071765117,-28.910216418301623
.######.##.#@....#..m...#0,-13.249331244751826,135.14252796511556,32.342835831239825,-29.8828125
..#..m..#mp.@..m##..###..1,-8.694255506418877,94.69138064153198,26.126506363926588,17.187826969035065
#..#.....##.@###.##r#..#.0,-26.25,-21.0,-21.0,-62.46273038409234
.######.##.#@....#..m...#1,13.528528135260093,69.18535333413746,33.56145045680469,23.342695163380633
##.#####m###@..####.#####1,-121.47675000000001,-142.4662776286592,-91.26000000000002,-114.39450000000001
#....##.m...@#######..p#X0,-11.5,-37.5125,-41.993750000000006,-31.8375
##...#..#...@.##..###.##.1,0.0,0.0,-24.75,-41.293447096843046
#....##.m...@#######..p#X1,-34.029296875,-64.5810791015625,-63.7764404296875,-72.8090771484375
#.##r#..#...@.##.m....##.1,-23.925,-10.5,-66.5348929312778,-18.575
#....##.m...@#######..p#X2,69.14410957716751,27.90791540237427,27.621221445370672,5.865475293453179
#....##.m...@#######..p#X3,86.42045501180405,43.91392355954131,44.00680521375379,19.276238756259286
#.###...####@..###.###.m.1,-193.86231621981784,-54.987899913116294,-95.33793476251421,-96.56005444638018
#.###...####@..###.###.m.2,-103.74885470207289,-160.67661345155759,-86.85212223268383,-83.149345776562
#.##r#..#...@.##.m....##.3,62.243973019626,102.81720012623347,122.62942165868472,53.952069799710856
#.##r#..#...@.##.m....##.2,70.19814664516736,139.75803014289863,66.22487520082348,68.30372782190989
#..###.##.#.@#.....##pm..1,-25.5,0.0,-11.5,-22.168449473998916
#.###...####@..###.###.m.0,-121.97992187102317,-64.20589161956477,-104.53028439000839,-114.39914449715235
#.##r#..#...@.##.....m##.0,10.32822380312897,115.55008871342542,69.7844104230839,-18.986772102763396
#.##r#..#...@.##.....m##.1,31.32788976003075,115.86838293891716,106.76316321269313,27.76374976443556
#####.####..@###..##..###0,66.66011595910467,72.48613331867205,101.4809039506878,89.89523261150208
#####.####..@###..##..###2,132.78667541765515,131.808255198069,177.55823167300235,179.30705867211077
#.##r#..#...@.##.....m##.2,65.6169429454542,143.33552728565854,141.61331542005297,70.14719569331376
#####.####..@###..##..###1,73.02060381047829,61.494134091065796,69.58330066233252,-69.53257851230961
#.##r#..#...@.##.....m##.3,71.98270288263535,136.9397558938736,150.80253311197862,71.46834352117492
#####.####..@###..##..###3,14.513638975580676,28.95147952762152,47.39754537249624,33.620459461276454
###rm.###...@..#.###.m..p1,-47.2,-40.5,-43.7125,-60.00238331668652
###rm.###...@..#.###.m..p0,-19.0,-13.5,-33.25,-50.63418270531669
##..###.####@.##r...##p..3,-14.34027292074593,-12.5,-12.5,-18.0
#..###.##.#.@#.r...##....1,-15.820776473094218,-7.713469383730404,37.43082050635715,-2.51673676182234
#..###.##.#.@#.r...##....0,0.0,-17.0,-25.075,-21.146011776101883
###rm.###...@..#.###.m..p3,-60.428501404164976,-44.0012001864676,-53.97164365952284,-46.89921523761741
#..###.##.#.@#.r...##....2,51.00976167626577,51.18082727285818,97.66198312131667,35.878578348959664
###rm.###...@..#.###.m..p2,-31.067719601539828,9.709424658489528,-39.682568476527166,-50.86401957920179
##..###.####@.##r...##p..0,-76.95433592580164,-17.64109161935936,-15.765679205074385,-50.72207964723339
##..###.####@.##r...##p..2,3.3592631576548344,68.67765571781763,80.9837906880285,36.833078229985645
##..###.####@.##r...##p..1,-0.30038107018244187,21.070951244646643,75.62392721470516,27.05043255327762
#.##.##m###.@.####..####.1,-300.86644024166054,-128.58660423424772,-154.54912926399248,-120.65796696877987
r####...###.@##..###..r##2,137.88887635657005,155.40296891754844,155.3203279330944,227.04497391142218
..#.....#mpm@..m##..###..2,145.80655483620507,227.0451296558611,176.3405783071732,106.58818905965464
r####...###.@##..###..r##3,80.57802447628382,111.01524959926265,167.73702446721435,240.16709760022985
..#.....#mpm@..m##..###..3,156.43537502116783,240.16712965586117,188.15041669027133,126.80655261304825
#.##.##m###.@.####..####.2,-210.06416983670934,-107.19915891819241,-148.03091514909877,-173.88574787555797
r####...###.@##..###..r##0,80.217726087416,94.92773939516127,99.9414462769859,109.76567961034567
..#.....#mpm@..m##..###..1,-19.988778975725282,-8.5,-28.222126120770625,-176.79900167170013
#.##.##m###.@.####..####.0,-320.95573747209363,-70.61119616288278,-34.5,0.0
r####...###.@##..###..r##1,71.4398540280206,56.675440477411186,58.06929310807526,88.4584264015275
.##r#..#..m.@#.pm...m##..3,0.0,-15.0,0.0,41.53982533720212
.##r#..#..m.@#.pm...m##..2,57.57677920751195,49.124761628138714,120.64277611355227,87.45006486050613
#.##.##m###.@.####..####.3,-188.75523723955973,-127.47062559583898,-149.54742024291676,-127.10767514648437
##########..@###pp##.####2,-231.35180444244935,-231.62738466696302,-233.7971012402795,-198.44480533362162
##########..@###pp##.####1,-193.83476310188283,-195.25566864526792,-164.85969732142573,-204.13180032900672
##########..@###pp##.####0,-123.24775083006887,-60.862500000000004,-52.754327085069235,-94.00422656250001
#..#.....##p@...m##.####.0,-28.552248977824398,100.43545752280309,-14.784427449435555,73.5355950788215
#..#.....##p@...m##.####.3,-11.5,0.0,0.0,0.0
#..#.....##p@...m##.####.1,58.15113953999694,138.9161462538691,79.48389669583554,120.49257606126977
#..#.....##p@...m##.####.2,104.34487019317334,183.57633841963906,132.11191360141225,118.31013664385083
##########..@###pp##.####3,-233.70353820584256,-233.9032419060464,-240.4784000805262,-199.065577294781
###########.@....#.p...##1,-72.72187500000001,-81.238671875,-72.103125,-34.125
.##r#..#....@#mpm...m##..1,-60.17295380519187,-25.56696043528106,-26.330289132548163,-0.19945176170845613
###########.@....#.p...##2,-179.66990742560068,-196.94705803060427,-186.09515936723045,-143.8872786141971
###########.@....#.p...##3,-181.98137561560327,-199.6754208742135,-182.05486868041848,-146.62892249217393
.##.##.###..@####...###.#1,-129.22387272024628,-130.0463778661308,-90.38213355846054,-144.16759038729285
.##.##.###..@####...###.#2,-111.29648835167399,-108.01514594172471,-85.35941711143603,-130.22657207397748
.##.##.###..@####...###.#0,-138.42787124199296,-135.5342351913494,-103.85964950034065,-151.4009825940651
##..##....##@m....#######2,68.16031026325851,102.05709404956025,-1.5122898663157542,60.11068714749028
##..##....##@.....#######2,69.7255693548569,139.56314114546655,69.64274014984603,95.9956402758327
#####....#.#@.#..###.####3,-197.78855037415002,-247.75604306400106,-232.02764100310492,-232.05855365996058
##..##....##@.....#######1,41.60342784023902,109.05610336712172,41.934106205833686,-20.817173958589365
