key,a_1,a_2,a_3,a_4
##########p#@#..#...##..#2,-190.873463937952,-190.76705314919604,-160.11033386914573,-192.21052998020437
##########p#@#..#...##..#3,-176.3632211674825,-175.7169274449241,-138.09543766580924,-176.52498825471454
..#...##..#r@.#...m...#..2,167.05419741636598,126.39741632218531,186.17955349089783,121.45107756443707
..#...##..#r@.#...m...#..1,59.00677607768098,22.521796069945623,136.5012533063262,114.3101245441758
..#...##..#r@.#...m...#..3,106.6144945273609,87.73225663017371,102.82742434823567,159.3961834657793
######..#.#.@#r#.##.#....3,-114.66795601117079,-95.32720969159463,-93.95787916291806,-55.998388271710255
....##...#.m@.#.##...p#..1,-89.06328681204862,-24.030979276555172,-66.38148917444781,-201.08906251255857
....##...#.m@.#.##...p#..0,-90.80975576438212,-33.12545163086367,-82.75669202356329,-291.14449447469906
######..#.#.@#r#.##.#....1,-153.1112789744877,-144.6927319243206,-133.61988259514905,-157.66641121888895
....##...#.m@.#.##...p#..3,-107.41700628472853,-15.336366917646767,-65.35362418810554,-102.90091921698927
######..#.#.@#r#.##.#....2,-114.26117124503055,-99.84183589554868,-99.34453942496708,-60.262495408890075
....##...#.m@.#.##...p#..2,-81.66924156125324,-15.336366903296659,-59.60415899375763,-122.13901645277689
...####m.#p#@.###..#r..##0,-144.62171345165808,0.0,0.0,0.0
#####E##.#..@.##...#.m..#3,-133.29611147189883,-94.77345719099873,-94.77345719099873,-152.86650032470897
#####E##.#..@.##...#.m..#2,-143.85597003426275,-107.62679811604389,-109.67080631524587,-162.65762960206828
#####E##.#..@.##...#.m..#1,-126.95030631065286,-88.09229807267069,-120.56955336830588,-147.23089943122
#####E##.#..@.##...#.m..#0,-129.19262357358576,-92.28391089938758,-91.64084986204546,-149.10817871930533
##########p#@#..#...##..#0,-255.65163338125467,-236.70168894703318,-217.0136473428899,-257.1649625296951
##########p#@#..#...##..#1,-241.67661659114236,-242.3635184851383,-196.56856449692668,-242.33710858727454
..#..#.#..#.@m....#..#...0,282.2778588562123,-290.2800135539528,351.4063878730036,251.26012658789466
#.......#..#@..m....#####2,316.98458350864155,424.396742925386,421.8696276714973,356.98249099515465
#.......#..#@..m....#####1,326.09062107363036,435.65388541537743,434.27420634751263,222.90385280719852
#.......#..#@..m....#####0,326.8380727664011,436.93849381051166,436.74431409412716,370.90053597641565
#..##.m....#@.....##.r...1,374.4297982980341,378.98015723989545,497.3053990016132,426.39317225960474
#..##.m....#@.....##.r...2,376.43318380005303,377.49086108983863,496.8911362902869,425.9589199598862
#..##.m....#@.....##.r...0,365.85277832218594,310.5459442245149,497.34942949087224,417.52704082043624
#.##.##.....@.....#.#####3,106.16898015830283,133.99908969448634,175.85390636082928,227.76314912780924
..#..#.#..#.@m....#..#...3,-13.0,189.77273839247698,-2.6262831122742707,-9.5
#.##.##.....@.....#.#####2,187.33459891726412,187.24294286058387,267.3906164508069,278.3868931562346
#.##.##.....@.....#.#####1,186.47425769979958,186.16962569528394,276.82772294035624,278.3869464865048
..#..#.#..#.@m....#..#...1,283.4490886356115,-237.26421759521025,354.45165906248315,245.74756393713514
#.##.##.....@.....#.#####0,184.1428741475109,186.19211096241298,253.01596419447714,246.41231761581346
..#..#.#..#.@m....#..#...2,292.12524956176355,287.5709582003175,354.4516590577364,251.79145330053993
...##......#@.####.#X##.p2,143.07967735799474,57.82922548036281,94.81031718765985,95.12156026926718
...##......#@.####.#X##.p3,56.800616934668255,-4.396531215070524,-0.6536719408696429,5.184371520720699
.#r.m##..#..@#r#.###.###p2,-19.5,-23.0,-40.25,-35.67674435886258
.r#..#.#..#.@.....#..#...0,270.2576984147254,326.16435597300864,273.40208994474597,250.3127210696038
.#r.m##..#..@#r#.###.###p1,-36.5625,-58.587500000000006,-58.48125,-90.12545752437313
##m.#p#..###@.#...##....r0,18.54051035949081,32.274039660410864,104.89215177440991,35.375949301083324
.r#..#.#..#.@.....#..#...1,277.55174962446654,320.4852517107039,344.8493904828747,242.33993854216868
.#r.m##..#..@#r#.###.###p0,-29.25,-34.5,-49.025,-41.73593285484485
##m.#p#..###@.#...##....r1,22.196581951544353,-9.436570638486613,100.43969576933469,36.88803216468607
.r#..#.#..#.@.....#..#...2,272.95589303811096,226.57678404439878,334.7490359187025,216.33738745118237
...##......#@.####.#X##.p0,142.35708740360474,64.16972058526801,-66.03209484491217,93.91326648500036
##m.#p#..###@.#...##....r2,-31.45,-25.375,102.4750264499063,48.227116687319466
...##......#@.####.#X##.p1,144.5475088524089,50.38939705620591,96.26538556819837,96.31016894132306
r....#.##m..@#.#.##.##r..2,-236.35096715075704,-222.35391374417742,-235.51737528223094,-180.41469066638672
r....#.##m..@#.#.##.##r..3,-225.1418534667294,-225.13969146785627,-225.14148728913892,-190.217544565509
.p#...##..#.@.#.......#..1,-42.88936523339882,105.17294863084432,186.17202541452207,184.27633082928844
.p#...##..#.@.#.......#..0,135.55703245739159,105.05695334773466,186.20567882955328,186.15222551761602
##..#r..##..@.r.#..####.#3,57.90789990653683,30.584502491948207,12.97819883788223,84.77980682233922
##..#r..##..@.r.#..####.#2,135.24864081298685,106.08864059981595,106.08878483291569,187.39338345655005
##..#r..##..@.r.#..####.#1,134.24574527221628,105.63727111101792,105.60500142282481,187.39360970244496
##..#r..##..@.r.#..####.#0,133.58281395773287,104.79661430790594,104.9603047974903,186.03889447423097
r#..#.#..#..@...m#..#...#2,277.5092183900351,381.34184340285304,319.1025074288137,277.8800607114157
#..##......#@.....##.r...2,361.03075757869044,379.40033166490934,497.06219928204087,427.3504289251751
r#..#.#..#..@...m#..#...#3,-14.875,-9.75,-28.734375,-16.46875
#..##......#@.....##.r...0,379.30908829426653,378.3224110691558,496.65118076982054,426.6551297458901
r#..#.#..#..@...m#..#...#0,275.0777840365996,379.74504624693407,307.85521230216284,258.52353814174455
