key,a_1,a_2,a_3,a_4
#####......#@###...r..###0,428.4964002737189,338.0338322472893,312.08958805426585,353.3988859171393
#####......#@###...r..###1,441.36659016601334,375.1156085394963,330.6987113063154,374.4094932262844
#####......#@###...r..###2,441.5529643768246,375.2680938644472,330.9226603042342,375.4803083836996
#####......#@###...r..###3,441.54740734919073,373.9467043432139,330.7106678212892,374.86703169555346
#######.#..#@...m.###....2,136.00089633441405,227.52981134182969,134.47418201615142,172.06052118133886
#######.#..#@...m.###....1,127.85351934713708,206.6362880863429,64.55959219364377,145.0281245563841
#######.#..#@...m.###....3,147.0554509513579,233.70825298124515,144.85046478020905,180.23723002336015
##m###..##..@####.####..#3,-88.46950724504592,-95.98135079595328,-114.21139197975671,-59.31145019422142
##m###..##..@####.####..#0,-117.9564773034528,-103.66590555696447,-124.80937992196067,-81.25308537796491
##m###..##..@####.####..#2,-115.38483556499341,-105.05947365953635,-123.15607676363732,-69.00185754422422
##m###..##..@####.####..#1,-119.59223460673533,-102.72788728879787,-129.72755860115987,-64.13444719901126
..#..#..#...@#.#.........0,14.971057224878122,-24.915359271428713,-67.0136119806188,12.330132202378971
..#..#..#...@#.#.........1,6.318575534751009,-40.24861997884503,-58.31777124691171,-2.718082684858288
..#..#..#...@#.#.........2,-1.7178846775859498,-39.89079874860472,-61.09470397708168,9.648615374115883
...#..##....@m#..#..#..#.0,-27.06575286623456,-274.5362347963805,-33.09862929935184,-10.146117480521244
#.....#.##.#@#.........##3,76.48844100228463,28.957814755485252,5.852990694193952,29.40593778736246
##..m####.##@#.##.####...1,-182.25509557060815,-183.36119789964923,-147.09912786587557,-181.69175031366785
...#..##....@m#..#..#..#.1,-89.34898483784197,20.13362180898777,27.329343652241008,65.9747772570833
##..m####.##@#.##.####...0,-199.1746880146797,-199.52079043635695,-172.74391122553266,-202.2031999381773
#.....#.##.#@#.........##2,71.7645855569289,7.105082104750835,-16.426020082290727,9.394122768009899
...#..##....@m#..#..#..#.2,128.22925033754842,161.71882985375316,128.06261142780005,96.29894763192672
#.....#.##.#@#.........##1,88.65882624880052,19.35352538121485,14.707937621699188,23.042392776920828
#.....#.##.#@#.........##0,-6.118533610408981,-35.019339941640816,-20.56150449103764,-122.14185471640053
...#..##....@m#..#..#..#.3,136.35460101152808,195.3047021613935,138.30969673186914,108.88694898939268
##..#....###@........####2,-3.201833602182142,-61.52069612413965,-59.51872368003153,-42.920300476622465
###p#r.#....@.###....#...0,11.903193513724297,64.22931891938732,6.4172443211522125,-13.5
##..#....###@........####3,4.308386662594464,-51.570930872364656,-56.08357691941353,-35.96818683290776
###p#r.#....@.###....#...1,67.36263231719276,121.20081063490821,-15.32552342573392,1.7703240603221602
##..#....###@........####0,8.062414189928276,-134.7479994514353,-77.60774504710402,-39.315630184695294
##..m####.##@#.##.####...3,-173.47834243251882,-174.0975409448809,-137.11630112756313,-173.7665346045028
###p#r.#....@.###....#...2,87.21782322272536,138.77121971159733,52.79745146991276,62.439628602876326
##..#....###@........####1,-9.195035516832043,-58.3619878153508,-62.84987287871242,-38.28850792066527
##..m####.##@#.##.####...2,-186.16403922945545,-187.91502625430695,-151.58428122612344,-187.38389640486537
..#..#..#...@#.#.........3,9.247568396725818,-32.47524142402456,-48.43774983079573,4.584255851137113
###X#.r#####@p#....###.##0,0.0,-13.107399000170746,-20.575,0.0
##m####...##@####.#.####.3,-64.0974609375,-93.45416015625,-115.38830526660581,-91.45458984375
##m####...##@####.#.####.2,-117.2904838210157,-153.63642723235515,-171.11098742600328,-153.6196359297887
##m####...##@####.#.####.1,-129.56179276368374,-166.20126812110306,-182.09916740840583,-166.75900691717308
##m####...##@####.#.####.0,-140.05405348404028,-180.98180797327086,-197.9374199052517,-184.80668717160273
###X#.r#####@p#....###.##3,0.0,0.0,-14.5,0.0
###X#.r#####@p#....###.##2,-44.530214679699405,-43.83990039752766,-11.178254843776458,-54.70704076954911
###X#.r#####@p#....###.##1,-52.17665241444295,-44.048618104767044,-18.910855436890493,-39.0
...#..##....@m#..#..#.p#.2,133.7239678416422,190.8998609124746,121.73521353141284,105.46678363824861
...#..##....@m#..#..#.p#.3,157.18779219194244,208.2419218078336,151.7375377955143,121.44769009186004
...#..##....@m#..#..#.p#.0,0.0,-144.60696306765112,-9.10853267655176,26.277862493333693
####.#..#.#.@..###..#p#..1,22.046172443984155,98.99123719389893,50.0618703288064,39.95866605469372
####.#..#.#.@..###..#p#..0,-53.873886761499826,-0.677818411825573,-48.30981899977762,-23.50991142828567
...#..##....@m#..#..#.p#.1,77.73742041759081,-62.16531987134428,97.9260784457368,63.119337847879386
####.#..#.#.@..###..#p#..3,31.276722166517736,105.53672459775427,58.569861285256856,41.133644240759025
####.#..#.#.@..###..#p#..2,18.466863316262106,84.10843775126088,40.37811231262414,0.5874393185715796
#######r.###@..####.##p#.0,27.539430915159343,79.71402709228218,32.81987713409473,32.73684627259568
.....#.###..@r#m###......0,-22.75,92.80337885731865,0.0,0.0
.....#.###..@r#m###......3,250.90236737440466,265.63963218884305,248.37215779444364,312.05948833183646
#######r.###@..####.##p#.3,40.036749404326414,66.28670041227403,23.0427564851494,24.124281510954617
.....#.###..@r#m###......1,128.06710884094034,189.7853167102412,108.63248468824666,110.80734228135208
#######r.###@..####.##p#.2,34.079943669394154,71.5074291743554,26.19032213071165,26.75509573582511
.....#.###..@r#m###......2,269.8167035521042,263.5492659951564,269.8299101357151,328.72196599811014
#######r.###@..####.##p#.1,46.694636310229,64.82719214864744,18.1580725644215,27.483843126890555
##########.#@.....#..##..2,311.1358756286802,384.3498750798334,272.0875456248866,302.6555309954966
##p#..#r...m@###....#...#2,225.36281349710362,170.86837331975255,136.85160030188445,97.89068812155068
##########.#@.....#..##..3,321.78898783945317,384.47973706537414,280.89838350447917,320.8069810628554
##p#..#r...m@###....#...#3,225.54474478564418,170.86861820088467,136.8867781896534,117.87625204239892
##########.#@.....#..##..0,158.58137163840195,331.430703718406,107.49235823896043,203.6477300200875
##p#..#r...m@###....#...#0,146.49703516968668,84.50964681411145,96.67384550925863,-286.0226044476533
##########.#@.....#..##..1,320.47033632491707,382.9159805717313,263.40865419257267,320.44650476633893
##p#..#r...m@###....#...#1,225.34767973935604,165.04938219548285,133.99464515259552,-99.0078839561078
..m.###...p#@...###......2,88.326598554511,78.73025058988082,41.565566107136895,40.7685054723806
..m.###...p#@...###......3,-14.69681453850236,59.645360303692044,-19.0,-1.6595878633385759
